############################
############################
########## SHAYNI ##########
############################
############################

###
# Short dictionary of how the dynasties are split into kingdoms:
# - Lyneria
# - Gan
# - Senga Muta
###

#################
###           ###
###  Lyneria  ###
###           ###
#################

################
### Dynasty dynasty_calynor
################

lineofcalynor1 = {
	name = Ramisht
	6739.08.05 = {
	    birth = yes
	}
	6755.08.05 = {  
	    trait = calm
	    trait = callous
	    trait = arrogant
	}
	6838.11.01 = {  # Died at age 99
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim50 = {
	name = Emeeliram
	female = yes
	culture = drenim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 3
	martial = 5
	stewardship = 3
	intrigue = 4
	learning = 2
	prowess = 9

	trait = education_stewardship_2

	trait = bossy
	6742.02.04 = {
	    birth = yes
	}
	6758.02.04 = {  
	    trait = humble
	    trait = calm
	    trait = brave
	}
	6828.09.01 = {  # Died at age 86
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim51 = {
	name = Nduraara
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim10

	sexuality = heterosexual

	diplomacy = 4
	martial = 3
	stewardship = 5
	intrigue = 4
	learning = 7
	prowess = 5

	trait = bastard

	trait = education_learning_2

	trait = curious
	6767.03.12 = {
	    birth = yes
	}
	6848.07.26 = {  # Died at age 81
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim52 = {
	name = Avarynam
	female = yes
	culture = drenim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 1
	martial = 5
	stewardship = 3
	intrigue = 3
	learning = 3
	prowess = 4

	trait = education_intrigue_1

	trait = rowdy
	6750.04.06 = {
	    birth = yes
	}
	6766.04.06 = {  
	    trait = zealous
	    trait = brave
	    trait = trusting
	}
	6820.05.28 = {  # Died at age 70
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim53 = {
	name = Thaar
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim36
	mother = lineofaykaafahaymim49

	sexuality = heterosexual

	diplomacy = 8
	martial = 2
	stewardship = 2
	intrigue = 4
	learning = 4
	prowess = 6

	trait = education_martial_3

	6768.03.09 = {
	    birth = yes
	}
	6769.09.09 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineofaykaafahaymim54 = {
	name = Mbuguumar
	female = yes
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim36
	mother = lineofaykaafahaymim49

	sexuality = heterosexual

	diplomacy = 1
	martial = 3
	stewardship = 4
	intrigue = 4
	learning = 6
	prowess = 6

	trait = education_martial_1

	trait = curious
	6771.05.10 = {
	    birth = yes
	}
	6852.06.16 = {  # Died at age 81
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim55 = {
	name = Ovenuukal
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim39
	mother = lineofaykaafahaymim52

	sexuality = heterosexual

	diplomacy = 5
	martial = 8
	stewardship = 3
	intrigue = 3
	learning = 3
	prowess = 6

	trait = brave

	6771.01.20 = {
	    birth = yes
	}
	6773.04.14 = {  # Died at age 2
	    death = { death_reason = death_ill }
	}
}

lineofaykaafahaymim56 = {
	name = Uyarove
	female = yes
	culture = drenim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 4
	martial = 3
	stewardship = 8
	intrigue = 4
	learning = 5
	prowess = 1

	trait = education_stewardship_2

	trait = bossy
	6752.10.01 = {
	    birth = yes
	}
	6768.10.01 = {  
	    trait = compassionate
	    trait = temperate
	    trait = lazy
	}
	6838.05.10 = {  # Died at age 85
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim57 = {
	name = Lhavetheve
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim44
	mother = lineofaykaafahaymim37

	sexuality = heterosexual

	diplomacy = 10
	martial = 4
	stewardship = 4
	intrigue = 2
	learning = 6
	prowess = 2

	trait = education_diplomacy_1

	trait = curious
	6772.11.01 = {
	    birth = yes
	}
	6835.01.06 = {  # Died at age 62
	    death = { death_reason = death_drinking_passive }
	}
}

lineofaykaafahaymim58 = {
	name = Myrove
	female = yes
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim47
	mother = lineofaykaafahaymim56

	sexuality = heterosexual

	diplomacy = 6
	martial = 3
	stewardship = 9
	intrigue = 6
	learning = 2
	prowess = 3

	trait = education_diplomacy_1

	trait = charming
	6775.05.18 = {
	    birth = yes
	}
	6806.04.28 = {  # Died at age 30
	    death = { death_reason = death_accident }
	}
}

lineofaykaafahaymim59 = {
	name = Marakhaym
	female = yes
	culture = drenim
	religion = faith_gan

	dynasty = dynasty_aykaafahaymim
	father = lineofaykaafahaymim44
	mother = lineofaykaafahaymim37

	sexuality = heterosexual

	diplomacy = 5
	martial = 4
	stewardship = 3
	intrigue = 6
	learning = 3
	prowess = 3

	trait = education_intrigue_2

	trait = rowdy
	6776.05.19 = {
	    birth = yes
	}
	6862.09.27 = {  # Died at age 86
	    death = { death_reason = death_natural_causes }
	}
}

lineofaykaafahaymim60 = {
	name = Enaama
	female = yes
	culture = drenim
	religion = faith_gan

	sexuality = asexual

	diplomacy = 4
	martial = 4
	stewardship = 5
	intrigue = 2
	learning = 5
	prowess = 4

	trait = education_martial_4

	trait = bossy
	6752.05.11 = {
	    birth = yes
	}
	6768.05.11 = {  
	    trait = vengeful
	    trait = deceitful
	    trait = shy
	}
	6839.10.22 = {  # Died at age 87
	    death = { death_reason = death_natural_causes }
	}
}

################
### Dynasty dynasty_lysiihaykim
################

lineoflysiihaykim1 = {
	name = Lysiihayk
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim

	sexuality = heterosexual

	trait = curious
	6650.08.06 = {
	    birth = yes
	}
	6666.08.06 = {  
	    trait = arbitrary
	    trait = impatient
	    trait = generous
	}
	6670.01.27 = {  # Married at age 19
	    add_spouse = lineoflysiihaykim2
	}
	6727.12.04 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim2 = {
	name = Maavethe
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	trait = charming
	6650.01.26 = {
	    birth = yes
	}
	6666.01.26 = {  
	    trait = brave
	    trait = shy
	    trait = sadistic
	}
	6727.02.22 = {  # Died at age 77
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim3 = {
	name = Emeviiyar
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim1
	mother = lineoflysiihaykim2

	sexuality = heterosexual

	diplomacy = 7
	martial = 6
	stewardship = 3
	intrigue = 2
	learning = 2
	prowess = 3

	trait = education_martial_2
	trait = dwarf

	trait = rowdy
	6672.10.22 = {
	    birth = yes
	}
	6688.10.22 = {  
	    trait = greedy
	    trait = fickle
	    trait = arrogant
	}
	6693.08.01 = {  # Married at age 20
	    add_spouse = lineoflysiihaykim7
	}
	6752.07.14 = {  # Died at age 79
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim4 = {
	name = Lynira
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim1
	mother = lineoflysiihaykim2

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 4
	intrigue = 4
	learning = 2
	prowess = 1

	trait = education_intrigue_2

	6675.06.14 = {
	    birth = yes
	}
	6676.07.10 = {  # Died at age 1
	    death = { death_reason = death_ill }
	}
}

lineoflysiihaykim5 = {
	name = Haayaarma
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim1
	mother = lineoflysiihaykim2

	sexuality = heterosexual

	diplomacy = 5
	martial = 6
	stewardship = 7
	intrigue = 5
	learning = 3
	prowess = 5

	trait = education_intrigue_2

	trait = charming
	6677.06.15 = {
	    birth = yes
	}
	6693.06.15 = {  
	    trait = content
	    trait = gregarious
	    trait = generous
	}
	6707.05.25 = {  # Married at age 29
	    add_spouse = lineofnginaraaim5
	}
	6740.07.11 = {  # Married at age 63
	    add_spouse = lineoflysiihaykim24
	}
	6742.06.11 = {  # Died at age 64
	    death = { death_reason = death_ill }
	}
}

lineoflysiihaykim6 = {
	name = Naktara
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim1
	mother = lineoflysiihaykim2

	sexuality = asexual

	diplomacy = 6
	martial = 2
	stewardship = 7
	intrigue = 5
	learning = 3
	prowess = 1

	trait = education_martial_3

	trait = bossy
	6679.01.09 = {
	    birth = yes
	}
	6695.01.09 = {  
	    trait = diligent
	    trait = humble
	    trait = shy
	}
	6763.02.25 = {  # Died at age 84
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim7 = {
	name = Melynar
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 4
	intrigue = 9
	learning = 1
	prowess = 5

	trait = education_intrigue_2

	trait = charming
	6674.12.05 = {
	    birth = yes
	}
	6690.12.05 = {  
	    trait = deceitful
	    trait = impatient
	    trait = eccentric
	}
	6756.07.19 = {  # Died at age 81
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim8 = {
	name = Lysiove
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim3
	mother = lineoflysiihaykim7

	sexuality = heterosexual

	diplomacy = 4
	martial = 7
	stewardship = 3
	intrigue = 5
	learning = 6
	prowess = 6

	trait = education_learning_2
	trait = dwarf

	trait = curious
	6698.02.15 = {
	    birth = yes
	}
	6714.02.15 = {  
	    trait = gregarious
	    trait = arbitrary
	    trait = fickle
	}
	6717.01.20 = {  # Married at age 18
	    add_spouse = lineoflysiihaykim13
	}
	6751.01.16 = {  # Died at age 52
	    death = { death_reason = death_ill }
	}
}

lineoflysiihaykim9 = {
	name = Aykaafahaym
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim3
	mother = lineoflysiihaykim7

	sexuality = asexual

	diplomacy = 5
	martial = 4
	stewardship = 3
	intrigue = 8
	learning = 4
	prowess = 1

	trait = education_intrigue_3
	trait = dwarf

	trait = charming
	6700.08.23 = {
	    birth = yes
	}
	6703.12.19 = {  # Died at age 3
	    death = { death_reason = death_ill }
	}
}

lineoflysiihaykim10 = {
	name = Enaama
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim5
	mother = lineofnginaraaim5

	sexuality = heterosexual

	diplomacy = 5
	martial = 5
	stewardship = 3
	intrigue = 9
	learning = 3
	prowess = 5

	trait = education_intrigue_1

	trait = charming
	6708.01.03 = {
	    birth = yes
	}
	6724.01.03 = {  
	    trait = wrathful
	    trait = brave
	    trait = ambitious
	}
	6731.12.11 = {  # Married at age 23
	    add_spouse = lineoflysiihaykim16
	}
	6782.10.07 = {  # Died at age 74
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim11 = {
	name = Lysiimbam
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim5
	mother = lineofnginaraaim5

	sexuality = homosexual

	diplomacy = 3
	martial = 3
	stewardship = 1
	intrigue = 3
	learning = 5
	prowess = 1

	trait = education_diplomacy_3

	trait = charming
	6711.08.25 = {
	    birth = yes
	}
	6727.08.25 = {  
	    trait = humble
	    trait = callous
	    trait = just
	}
	6772.05.01 = {  # Died at age 60
	    death = { death_reason = death_murder }
	}
}

lineoflysiihaykim12 = {
	name = Emeeliram
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim5
	mother = lineofnginaraaim5

	sexuality = heterosexual

	diplomacy = 4
	martial = 4
	stewardship = 4
	intrigue = 5
	learning = 3
	prowess = 5

	trait = education_martial_3

	trait = bossy
	6716.05.20 = {
	    birth = yes
	}
	6732.05.20 = {  
	    trait = forgiving
	    trait = trusting
	    trait = callous
	}
	6736.04.12 = {  # Married at age 19
	    add_spouse = lineoflysiihaykim19
	}
	6784.02.09 = {  # Died at age 67
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim13 = {
	name = Olyaenar
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 3
	martial = 2
	stewardship = 3
	intrigue = 3
	learning = 4
	prowess = 6

	trait = education_intrigue_4

	trait = rowdy
	6693.05.14 = {
	    birth = yes
	}
	6709.05.14 = {  
	    trait = gluttonous
	    trait = chaste
	    trait = deceitful
	}
	6758.08.19 = {  # Died at age 65
	    death = { death_reason = death_accident }
	}
}

lineoflysiihaykim14 = {
	name = Lysiihayk
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim8
	mother = lineoflysiihaykim13

	sexuality = heterosexual

	diplomacy = 6
	martial = 3
	stewardship = 1
	intrigue = 3
	learning = 5
	prowess = 6

	trait = education_diplomacy_2
	trait = dwarf

	trait = charming
	6719.02.25 = {
	    birth = yes
	}
	6735.02.25 = {  
	    trait = cynical
	    trait = brave
	    trait = greedy
	}
	6740.05.20 = {  # Married at age 21
	    add_spouse = lineoflysiihaykim23
	}
	6773.01.16 = {  # Died at age 53
	    death = { death_reason = death_cancer }
	}
}

lineoflysiihaykim15 = {
	name = Muutafaazar
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim8
	mother = lineoflysiihaykim13

	sexuality = heterosexual

	diplomacy = 5
	martial = 6
	stewardship = 4
	intrigue = 3
	learning = 8
	prowess = 5

	trait = education_diplomacy_4
	trait = dwarf

	trait = charming
	6730.01.25 = {
	    birth = yes
	}
	6746.01.25 = {  
	    trait = arbitrary
	    trait = compassionate
	    trait = vengeful
	}
	6747.09.04 = {  # Married at age 17
	    add_spouse = lineoflysiihaykim29
	}
	6798.02.06 = {  # Died at age 68
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim16 = {
	name = Lynnyra
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 3
	martial = 6
	stewardship = 5
	intrigue = 5
	learning = 5
	prowess = 7

	trait = education_diplomacy_2

	trait = curious
	6707.01.24 = {
	    birth = yes
	}
	6723.01.24 = {  
	    trait = sadistic
	    trait = brave
	    trait = forgiving
	}
	6795.12.05 = {  # Died at age 88
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim17 = {
	name = Ndalyn
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim8
	mother = lineoflysiihaykim13

	sexuality = heterosexual

	diplomacy = 3
	martial = 1
	stewardship = 3
	intrigue = 5
	learning = 7
	prowess = 4

	trait = education_intrigue_4
	trait = albino

	trait = charming
	6732.05.20 = {
	    birth = yes
	}
	6748.05.20 = {  
	    trait = impatient
	    trait = compassionate
	    trait = forgiving
	}
	6751.09.19 = {  # Married at age 19
	    add_spouse = lineoftalooyazandim13
	}
	6787.01.03 = {  # Died at age 54
	    death = { death_reason = death_battle }
	}
}

lineoflysiihaykim18 = {
	name = Veshamba
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim10
	mother = lineoflysiihaykim16

	sexuality = heterosexual

	diplomacy = 7
	martial = 5
	stewardship = 3
	intrigue = 1
	learning = 4
	prowess = 3

	trait = education_diplomacy_2

	trait = curious
	6733.11.17 = {
	    birth = yes
	}
	6741.03.11 = {  # Died at age 7
	    death = { death_reason = death_ill }
	}
}

lineoflysiihaykim19 = {
	name = Melynar
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 6
	martial = 1
	stewardship = 2
	intrigue = 4
	learning = 2
	prowess = 1

	trait = education_diplomacy_2

	trait = charming
	6710.03.07 = {
	    birth = yes
	}
	6726.03.07 = {  
	    trait = gluttonous
	    trait = diligent
	    trait = craven
	}
	6779.04.28 = {  # Died at age 69
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim20 = {
	name = Neevethe
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim8
	mother = lineoflysiihaykim13

	sexuality = heterosexual

	diplomacy = 4
	martial = 3
	stewardship = 6
	intrigue = 4
	learning = 2
	prowess = 4

	trait = education_martial_3
	trait = clubfooted
	trait = dwarf

	trait = curious
	6737.09.03 = {
	    birth = yes
	}
	6753.09.03 = {  
	    trait = greedy
	    trait = forgiving
	    trait = wrathful
	}
	6756.11.09 = {  # Married at age 19
	    add_spouse = lineoflysiihaykim34
	}
	6800.07.19 = {  # Died at age 62
	    death = { death_reason = death_battle }
	}
}

lineoflysiihaykim21 = {
	name = Marak_mbam
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim10
	mother = lineoflysiihaykim16

	sexuality = heterosexual

	diplomacy = 4
	martial = 7
	stewardship = 8
	intrigue = 3
	learning = 6
	prowess = 6

	trait = education_learning_1

	trait = pensive
	6737.12.25 = {
	    birth = yes
	}
	6743.12.13 = {  # Died at age 5
	    death = { death_reason = death_ill }
	}
}

lineoflysiihaykim22 = {
	name = Voonoor
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim12
	mother = lineoflysiihaykim19

	sexuality = heterosexual

	diplomacy = 2
	martial = 3
	stewardship = 5
	intrigue = 4
	learning = 3
	prowess = 6

	trait = education_stewardship_2

	trait = pensive
	6738.01.27 = {
	    birth = yes
	}
	6754.01.27 = {  
	    trait = just
	    trait = sadistic
	    trait = chaste
	}
	6758.08.02 = {  # Married at age 20
	    add_spouse = lineoflysiihaykim35
	}
	6790.12.11 = {  # Died at age 52
	    death = { death_reason = death_dungeon_passive }
	}
}

lineoflysiihaykim23 = {
	name = Ndalyn
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 3
	martial = 4
	stewardship = 4
	intrigue = 1
	learning = 4
	prowess = 4

	trait = education_learning_2

	trait = pensive
	6715.01.15 = {
	    birth = yes
	}
	6731.01.15 = {  
	    trait = craven
	    trait = just
	    trait = content
	}
	6779.07.01 = {  # Died at age 64
	    death = { death_reason = death_cancer }
	}
}

lineoflysiihaykim24 = {
	name = Taahamataal
	female = yes
	culture = ganim
	religion = faith_gan

	sexuality = heterosexual

	diplomacy = 8
	martial = 5
	stewardship = 2
	intrigue = 7
	learning = 5
	prowess = 4

	trait = education_diplomacy_2

	trait = curious
	6721.01.11 = {
	    birth = yes
	}
	6737.01.11 = {  
	    trait = trusting
	    trait = arrogant
	    trait = patient
	}
	6812.02.13 = {  # Died at age 91
	    death = { death_reason = death_natural_causes }
	}
}

lineoflysiihaykim25 = {
	name = Andazandam
	culture = ganim
	religion = faith_gan

	dynasty = dynasty_lysiihaykim
	father = lineoflysiihaykim10
	mother = lineoflysiihaykim16

	sexuality = asexual

	diplomacy = 5
	martial = 6
	stewardship = 4
	intrigue = 4
	learning = 2
	prowess = 7
